,Unnamed: 0,경기,년도,순위,선수명,팀,PTS,FG,FGA,FG%,FT,FTA,FT%,PP,PPA,PP%,REB_OFF,REB_DEF,REB_TOT,AST,TO,STL,BS,DF
2115,3617,정규경기,2000-2001,34,신기성,원주삼보,15.1,5.1,4.4,56.8,2.3,2.9,80.6,0.0,0.0,0.0,0.6,3.4,4.0,6.1,2.2,1.5,0.1,3.0
2116,3518,정규경기,2001-2002,87,신동한,안양SBS,2.8,0.9,0.9,43.8,0.5,0.6,81.0,0.0,0.0,0.0,0.2,0.4,0.6,0.2,0.4,0.3,0.0,1.2
2117,5905,플레이오프,2001-2002,27,신동한,안양SBS,8.0,2.5,0.5,0.0,0.5,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,2.0
2118,3358,정규경기,2002-2003,77,신동한,안양SBS,3.8,1.3,1.6,35.7,0.6,0.8,74.3,0.0,0.0,0.0,0.3,0.5,0.7,0.4,0.5,0.6,0.1,2.2
2119,3209,정규경기,2003-2004,81,신동한,안양SBS,3.4,1.2,1.1,36.0,0.2,0.3,76.9,0.0,0.0,0.0,0.4,0.4,0.8,0.5,0.5,0.6,0.0,1.5
2120,3060,정규경기,2004-2005,93,신동한,안양SBS,2.8,0.9,0.3,85.7,0.2,0.3,80.0,0.0,0.0,0.0,0.1,0.2,0.3,0.1,0.5,0.1,0.0,0.8
2121,5715,플레이오프,2004-2005,62,신동한,안양SBS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2122,2596,정규경기,2007-2008,107,신명호,전주KCC,2.8,1.1,1.4,65.7,0.6,1.0,59.2,0.9,1.3,67.2,0.7,0.6,1.3,1.3,0.8,1.1,0.1,2.2
2123,5474,플레이오프,2007-2008,47,신명호,전주KCC,2.0,1.0,2.3,42.9,0.0,0.0,0.0,1.0,2.0,50.0,0.3,0.3,0.7,1.0,0.0,1.7,0.0,3.3
2124,2406,정규경기,2008-2009,87,신명호,전주KCC,4.4,1.6,2.0,58.5,0.8,1.3,57.7,1.0,1.6,61.8,0.9,1.7,2.6,2.4,1.0,1.6,0.1,3.2
2125,5360,플레이오프,2008-2009,32,신명호,전주KCC,6.5,2.5,2.3,66.7,0.5,1.0,50.0,1.5,2.0,75.0,0.0,2.0,2.0,3.3,1.8,0.8,0.0,2.3
2126,7464,D리그 1차,2009KBLSUMMER,39,신명호,상무,4.8,1.6,1.9,66.7,1.1,1.3,90.0,0.0,0.0,0.0,0.5,2.1,2.6,3.1,1.1,1.5,0.0,2.4
2127,7421,D리그 1차,2009KBLWINTER,72,신명호,상무,2.0,1.0,1.5,66.7,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,2.5,0.5,2.5,0.0,1.0
2128,2082,정규경기,2010-2011,93,신명호,전주KCC,3.5,1.5,1.5,100.0,0.5,1.0,50.0,1.5,1.5,100.0,0.5,2.0,2.5,1.0,1.0,3.0,0.0,2.5
2129,5183,플레이오프,2010-2011,30,신명호,전주KCC,7.0,2.5,2.5,60.0,1.0,2.0,50.0,1.5,2.5,60.0,1.0,1.5,2.5,1.5,1.5,1.5,0.0,3.0
2130,6342,D리그 1차,2021 KBL D리그,7,신민석,현대모비스,18.0,7.0,7.0,42.9,0.0,0.0,0.0,3.0,5.0,60.0,5.0,7.0,12.0,0.0,3.0,0.0,0.0,4.0
2131,75,정규경기,2021-2022,76,신민석,울산 현대모비스,3.8,1.5,1.2,76.9,0.1,0.2,50.0,0.8,1.1,75.0,0.5,1.1,1.6,0.5,0.6,0.6,0.1,1.4
2132,7104,D리그 1차,2013KBLWINTER,54,신상언,KCC,2.5,1.1,1.2,76.9,0.1,0.2,50.0,0.0,0.0,0.0,0.9,0.5,1.5,0.2,0.3,0.0,0.0,0.8
2133,7990,D리그 2차,2013KBLWINTER,30,신상언,KCC,3.0,1.4,2.8,42.9,0.0,0.4,0.0,0.0,0.0,0.0,2.4,1.2,3.6,1.4,0.8,1.0,0.2,1.2
2134,7043,D리그 1차,2014 KBL D리그,101,신상언,KCC,3.9,1.5,1.9,47.4,0.3,0.5,60.0,0.0,0.0,0.0,0.8,0.6,1.4,0.6,0.6,0.1,0.0,2.5
2135,7957,D리그 2차,2014 KBL D리그,75,신상언,KCC,1.3,0.3,0.8,33.3,0.8,1.0,75.0,0.0,0.0,0.0,0.3,1.0,1.3,0.5,0.5,0.5,0.0,1.3
2136,2247,정규경기,2009-2010,89,신상호,서울SK,3.6,1.4,1.4,42.9,0.0,0.2,0.0,0.4,0.6,66.7,0.4,0.4,0.8,0.4,0.4,0.2,0.2,0.6
2137,7455,D리그 1차,2009KBLSUMMER,30,신상호,SK,6.3,1.9,1.3,40.0,1.1,1.9,60.0,0.0,0.0,0.0,1.0,1.3,2.3,0.5,1.0,1.1,0.1,1.5
2138,7370,D리그 1차,2009KBLWINTER,21,신상호,SK,13.1,4.7,3.5,76.3,1.5,1.6,94.4,0.0,0.0,0.0,0.3,2.8,3.1,0.8,0.8,1.0,0.5,1.7
2139,2072,정규경기,2010-2011,83,신상호,서울SK,4.0,1.4,0.9,44.8,0.3,0.3,88.9,0.2,0.5,43.8,0.2,0.7,0.9,0.4,0.4,0.4,0.0,1.9
2140,7269,D리그 1차,2010KBLWINTER,24,신상호,SK,14.5,4.8,2.8,64.5,1.8,2.6,69.0,0.0,0.0,0.0,1.0,2.4,3.4,1.2,1.0,0.5,0.2,2.7
2141,1952,정규경기,2011-2012,123,신상호,서울SK,1.4,0.4,0.3,33.3,0.4,0.8,44.4,0.1,0.2,50.0,0.0,0.2,0.2,0.2,0.3,0.2,0.1,0.7
2142,7197,D리그 1차,2011KBLWINTER,27,신상호,SK,11.3,3.9,2.9,63.3,1.3,1.9,66.7,0.0,0.0,0.0,0.4,1.9,2.4,0.8,0.8,0.7,0.0,2.3
2143,4092,정규경기,1997-1998,66,신석,청주SK,4.1,1.6,2.3,38.6,0.2,0.5,43.8,0.0,0.0,0.0,0.2,0.9,1.1,0.7,0.9,0.7,0.1,2.1
2144,3728,정규경기,2000-2001,145,신석,청주SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2145,6021,플레이오프,2000-2001,68,신석,청주SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2146,88,정규경기,2021-2022,89,신승민,대구 한국가스공사,3.0,1.0,1.8,43.5,0.8,1.2,66.7,0.6,1.3,47.1,1.0,1.5,2.5,1.2,0.7,0.2,0.0,2.8
2147,7442,D리그 1차,2009KBLSUMMER,17,신윤하,KT,10.9,4.6,7.4,61.5,1.7,2.1,80.0,0.0,0.0,0.0,1.3,3.7,5.0,0.3,2.3,0.9,0.6,3.6
2148,7393,D리그 1차,2009KBLWINTER,44,신윤하,KT,9.4,3.8,5.4,69.2,1.9,2.8,69.7,0.0,0.0,0.0,1.3,1.7,3.0,0.8,1.6,0.7,0.3,3.1
2149,2155,정규경기,2010-2011,166,신윤하,부산KT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2150,5231,플레이오프,2010KBLWINTER,1,신윤하,KT,20.5,8.5,14.5,58.6,3.5,4.0,87.5,0.0,0.0,0.0,4.5,4.0,8.5,2.5,1.0,1.0,0.0,3.5
2151,7250,D리그 1차,2010KBLWINTER,5,신윤하,KT,19.6,8.5,11.3,75.0,2.7,3.7,70.9,0.0,0.0,0.0,2.3,2.4,4.7,1.4,2.2,1.1,0.5,2.8
2152,1986,정규경기,2011-2012,157,신윤하,부산KT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2153,7173,D리그 1차,2011KBLWINTER,3,신윤하,KT,17.6,7.0,11.8,59.7,3.5,4.6,75.0,0.0,0.0,0.0,1.7,3.8,5.5,1.8,1.9,1.0,0.3,2.5
2154,7068,D리그 1차,2013KBLWINTER,18,신재호,SK,11.3,4.2,5.0,46.7,1.2,1.8,63.6,0.0,0.0,0.0,0.5,2.0,2.5,2.0,1.3,0.7,0.2,2.7
2155,7994,D리그 2차,2013KBLWINTER,34,신재호,SK,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5
2156,4909,플레이오프,2014 KBL D리그,21,신재호,SK,7.0,3.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0
2157,6989,D리그 1차,2014 KBL D리그,47,신재호,SK,10.1,3.9,4.8,60.3,1.3,1.7,75.0,0.0,0.0,0.0,0.3,1.2,1.5,1.3,0.8,1.0,0.0,2.0
2158,7902,D리그 2차,2014 KBL D리그,20,신재호,SK,13.2,4.8,4.6,56.5,1.4,1.8,77.8,0.0,0.0,0.0,0.2,1.2,1.4,1.4,1.6,1.2,0.0,2.4
2159,4781,플레이오프,2015 KBL D리그,1,신재호,삼성,22.0,9.0,14.0,57.1,3.0,3.0,100.0,0.0,0.0,0.0,1.0,3.0,4.0,6.0,5.0,2.0,0.0,0.0
2160,6870,D리그 1차,2015 KBL D리그,25,신재호,삼성,12.3,4.3,5.7,54.4,2.5,2.8,89.3,0.0,0.0,0.0,1.0,2.2,3.2,2.9,1.7,1.2,0.0,2.7
2161,7842,D리그 2차,2015 KBL D리그,29,신재호,삼성,9.0,3.0,4.0,50.0,2.0,2.5,80.0,0.0,0.0,0.0,0.0,2.5,2.5,2.0,4.0,0.5,0.0,3.5
2162,1293,정규경기,2015-2016,181,신재호,서울삼성,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3
2163,2144,정규경기,2010-2011,155,신정섭,원주동부,0.6,0.3,0.5,60.0,0.1,0.2,50.0,0.3,0.4,75.0,0.1,0.5,0.5,0.5,0.3,0.1,0.0,0.9
2164,1958,정규경기,2011-2012,129,신정섭,원주동부,1.2,0.4,0.7,50.0,0.4,0.7,58.3,0.3,0.5,55.6,0.0,0.1,0.1,0.4,0.2,0.1,0.0,0.3
2165,2619,정규경기,2007-2008,130,신제록,안양KT&G,1.5,0.5,0.5,52.9,0.2,0.3,75.0,0.3,0.4,64.3,0.0,0.3,0.3,0.5,0.5,0.3,0.0,1.2
2166,5471,플레이오프,2007-2008,44,신제록,안양KT&G,2.3,0.7,0.2,100.0,0.5,0.7,75.0,0.0,0.0,0.0,0.2,0.5,0.7,0.0,0.3,0.2,0.0,2.2
2167,2431,정규경기,2008-2009,112,신제록,안양KT&G,2.7,1.0,1.3,51.5,0.5,0.6,78.8,0.6,0.9,66.0,0.2,0.5,0.7,0.7,0.4,0.4,0.1,1.8
2168,7471,D리그 1차,2009KBLSUMMER,46,신제록,상무,4.2,1.2,0.4,50.0,0.8,0.8,100.0,0.0,0.0,0.0,0.0,0.8,0.8,0.4,1.6,0.0,0.2,1.0
2169,2123,정규경기,2010-2011,134,신제록,안양한국인삼공사,1.7,0.5,1.5,26.7,0.6,1.2,50.0,0.4,1.0,40.0,0.2,0.1,0.3,0.2,0.3,0.5,0.0,1.5
2170,3936,정규경기,1998-1999,55,신종석,원주나래,6.0,2.3,2.8,57.9,0.7,0.8,80.6,0.0,0.0,0.0,0.9,1.4,2.3,0.8,0.6,0.9,0.1,1.8
2171,6153,플레이오프,1998-1999,42,신종석,원주나래,1.8,0.6,1.0,60.0,0.6,0.8,75.0,0.0,0.0,0.0,1.0,0.6,1.6,0.2,0.0,0.2,0.0,1.2
2172,3794,정규경기,1999-2000,62,신종석,원주삼보,5.0,1.8,2.0,62.3,0.7,1.1,67.5,0.0,0.0,0.0,0.4,0.8,1.2,0.7,0.3,0.6,0.5,2.4
2173,6078,플레이오프,1999-2000,45,신종석,원주삼보,3.0,1.0,2.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0
2174,3668,정규경기,2000-2001,85,신종석,원주삼보,3.3,1.2,1.5,44.2,0.4,0.6,70.0,0.0,0.0,0.0,0.5,1.4,1.9,0.7,0.4,0.3,0.3,1.6
2175,3499,정규경기,2001-2002,68,신종석,원주삼보,5.1,1.9,1.9,57.1,0.5,0.8,58.8,0.0,0.0,0.0,0.6,1.0,1.6,1.9,0.6,0.6,0.3,2.0
2176,4144,정규경기,1997-1998,118,신현식,대구동양,1.2,0.6,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.8,0.2,0.0,1.0
2177,6249,플레이오프,1997-1998,64,신현식,대구동양,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2178,3959,정규경기,1998-1999,78,신현식,대구동양,3.8,1.8,3.8,42.7,0.1,0.2,42.9,0.0,0.0,0.0,0.5,1.3,1.9,0.2,0.8,0.5,0.1,1.6
2179,2048,정규경기,2010-2011,59,실베스터 세이,전주KCC,6.6,2.3,4.1,42.2,1.5,2.5,63.0,1.2,2.8,41.9,1.2,1.6,2.8,0.6,0.8,0.5,0.2,1.8
2180,4242,정규경기,1997,66,심상문,부산기아,1.9,0.8,0.5,75.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.3,0.1,0.0,0.3
2181,6329,플레이오프,1997,69,심상문,부산기아,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
2182,4111,정규경기,1997-1998,85,심상문,부산기아,2.5,0.7,0.6,30.8,0.5,0.6,84.6,0.0,0.0,0.0,0.3,0.5,0.9,0.3,0.4,0.2,0.0,1.1
2183,6250,플레이오프,1997-1998,65,심상문,부산기아,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2184,3968,정규경기,1998-1999,87,심상문,부산기아,3.3,1.0,1.7,40.0,1.0,1.7,60.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.3,0.3,0.0,1.0
2185,3857,정규경기,1999-2000,125,심상문,대구동양,0.5,0.0,0.0,0.0,0.5,0.5,100.0,0.0,0.0,0.0,0.3,0.3,0.5,0.0,0.0,0.0,0.0,0.0
2186,762,정규경기,2017-2018,26,아넷 몰트리,인천전자랜드,14.4,6.2,14.2,43.7,2.0,2.6,76.9,4.6,9.0,51.1,4.4,6.4,10.8,1.2,1.0,2.0,1.0,3.2
2187,2986,정규경기,2004-2005,19,아담 에드워드 첩,울산모비스,18.7,7.8,14.0,56.0,3.0,4.7,64.1,0.0,0.0,0.0,3.5,6.2,9.7,1.9,2.2,0.8,1.6,2.8
2188,2678,정규경기,2006-2007,28,아담 파라다,인천전자랜드,13.8,5.6,9.4,60.3,2.5,3.7,67.3,5.1,7.8,66.1,2.4,5.8,8.2,1.1,2.9,1.1,1.7,2.5
2189,4036,정규경기,1997-1998,10,아도니스 조던,광주나산,23.4,8.4,11.0,50.7,3.7,4.6,79.6,0.0,0.0,0.0,0.6,1.8,2.4,4.1,2.0,1.5,0.1,1.6
2190,406,정규경기,2019-2020,58,아드리안 유터,고양오리온,7.5,3.2,6.2,49.5,1.1,1.8,57.6,2.7,5.4,49.0,2.2,3.1,5.2,1.5,1.2,0.8,0.7,2.6
2191,2180,정규경기,2009-2010,22,아말 맥카스킬,인천전자랜드,11.9,5.1,9.0,56.7,1.6,2.3,72.5,4.3,7.0,61.6,2.0,4.7,6.7,1.2,1.3,0.3,0.6,1.9
2192,2030,정규경기,2010-2011,41,아말 맥카스킬,대구오리온스,8.2,3.4,6.1,54.8,1.5,2.1,69.9,2.9,4.5,63.5,0.9,3.0,3.9,1.8,1.1,0.3,0.6,1.5
2193,1845,정규경기,2011-2012,16,아말 맥카스킬,서울SK,17.3,7.4,12.7,58.5,2.4,3.5,68.7,5.8,8.9,65.3,3.1,9.5,12.5,2.8,2.7,0.2,0.6,2.4
2194,1699,정규경기,2012-2013,49,아말 맥카스킬,울산모비스,7.2,2.9,5.4,53.7,1.4,1.8,77.8,2.4,4.3,55.8,1.0,3.9,4.9,2.2,2.1,0.3,0.5,2.1
2195,3914,정규경기,1998-1999,33,아미누 팀버레이크,창원LG,12.7,5.6,9.3,60.4,1.5,3.0,49.6,0.0,0.0,0.0,3.4,7.1,10.6,0.8,2.7,1.4,1.4,3.4
2196,6129,플레이오프,1998-1999,18,아미누 팀버레이크,창원LG,14.3,6.3,10.3,61.3,1.7,2.3,71.4,0.0,0.0,0.0,3.3,6.3,9.7,0.7,1.7,1.0,4.3,2.7
2197,3771,정규경기,1999-2000,39,아미누 팀버레이크,원주삼보,12.2,5.3,10.6,50.5,1.6,3.1,50.0,0.0,0.0,0.0,3.2,5.6,8.8,1.1,1.4,1.4,1.8,2.8
2198,3291,정규경기,2002-2003,10,아비 스토리,서울삼성,19.4,8.0,13.7,53.7,2.7,4.0,67.0,0.0,0.0,0.0,2.7,4.3,7.1,2.2,2.8,1.0,0.4,2.7
2199,5827,플레이오프,2002-2003,24,아비 스토리,서울삼성,10.0,4.0,11.5,34.8,2.0,2.5,80.0,0.0,0.0,0.0,4.5,6.5,11.0,0.5,2.5,0.5,0.5,4.0
2200,3138,정규경기,2003-2004,10,아비 스토리,서울SK,19.8,8.6,14.6,56.1,2.1,3.7,57.5,0.0,0.0,0.0,2.8,7.8,10.6,1.4,3.0,1.1,1.2,3.3
2201,3003,정규경기,2004-2005,36,아비 스토리,원주TG삼보,14.2,5.6,9.7,48.9,2.2,3.5,63.7,0.0,0.0,0.0,1.9,3.7,5.6,1.7,2.2,0.7,0.3,3.0
2202,5658,플레이오프,2004-2005,5,아비 스토리,원주TG삼보,23.7,10.0,12.3,67.6,2.0,3.0,66.7,0.0,0.0,0.0,1.0,6.7,7.7,3.7,1.3,0.3,0.7,3.7
2203,4,정규경기,2021-2022,5,아셈 마레이,창원 LG,19.0,7.6,14.2,53.5,3.8,6.5,59.0,6.8,11.8,57.0,6.2,6.8,13.0,2.7,1.6,2.0,0.9,2.8
2204,8000,KBL 컵대회,2021-2022,6,아셈 마레이,창원 LG,19.0,7.5,15.5,48.4,4.0,5.0,80.0,7.5,14.0,53.6,6.0,9.5,15.5,4.0,5.5,0.5,1.5,1.5
2205,2821,정규경기,2005-2006,15,아써 롱,전주KCC,19.9,8.8,12.5,65.1,1.7,2.9,60.0,0.0,0.0,0.0,2.3,6.8,9.2,1.6,3.5,0.8,1.5,3.4
2206,5586,플레이오프,2005-2006,9,아써 롱,전주KCC,15.8,6.8,8.5,70.6,1.3,2.7,50.0,0.0,0.0,0.0,2.0,7.0,9.0,1.3,4.2,0.5,1.7,4.7
2207,2817,정규경기,2005-2006,11,아이라 클라크,대구오리온스,22.4,8.8,11.7,64.3,3.5,4.7,75.5,0.0,0.0,0.0,2.4,5.8,8.2,2.1,3.1,1.0,0.9,3.4
2208,5594,플레이오프,2005-2006,17,아이라 클라크,대구오리온스,12.2,5.0,7.8,48.9,1.0,1.2,85.7,0.0,0.0,0.0,2.5,3.2,5.7,1.5,2.7,1.2,0.7,4.2
2209,942,정규경기,2016-2017,21,아이반 아스카,인천전자랜드,14.8,6.7,12.8,52.5,1.4,2.6,53.1,5.1,8.8,57.7,2.6,4.0,6.6,1.3,2.2,0.8,0.6,3.2
2210,561,정규경기,2018-2019,23,아이반 아스카,서울SK,16.4,7.6,14.8,51.4,1.2,2.4,50.0,6.0,10.8,55.6,1.8,7.4,9.2,1.8,2.6,0.8,0.4,3.0
2211,2330,정규경기,2008-2009,11,아이반 존슨,창원LG,19.0,7.6,12.4,59.3,3.5,5.4,65.2,6.6,10.5,62.7,1.9,5.4,7.3,1.8,2.6,1.1,0.5,2.5
2212,5332,플레이오프,2008-2009,4,아이반 존슨,창원LG,18.3,7.8,14.8,52.5,2.8,5.5,50.0,7.0,12.5,56.0,3.0,6.3,9.3,2.5,3.5,1.0,0.8,2.3
2213,2163,정규경기,2009-2010,5,아이반 존슨,전주KCC,17.2,7.0,11.0,60.3,2.7,3.9,70.0,5.6,8.6,64.8,2.3,4.3,6.5,1.6,2.1,0.7,0.3,2.7
2214,5257,플레이오프,2009-2010,4,아이반 존슨,전주KCC,17.3,5.8,10.1,51.9,5.3,7.5,70.0,4.4,7.8,56.5,1.9,3.5,5.4,1.6,1.3,0.8,0.1,2.5
2215,3149,정규경기,2003-2004,21,아이작 스펜서,대구오리온스,15.9,7.0,10.7,65.6,1.9,3.2,59.1,0.0,0.0,0.0,3.1,5.0,8.1,2.2,3.0,0.9,1.0,2.8
2216,158,정규경기,2020-2021,7,아이제아 힉스,서울삼성,17.3,6.8,10.5,57.2,2.8,3.5,79.1,5.5,8.9,61.7,2.0,5.4,7.4,1.8,2.1,0.7,1.5,3.1
2217,8186,KBL 컵대회,2020-2021,47,아이제아 힉스,서울삼성,9.5,4.0,6.5,46.2,0.5,1.5,33.3,2.5,5.0,50.0,0.0,2.5,2.5,2.5,1.0,1.5,0.5,0.5
2218,3,정규경기,2021-2022,4,아이제아 힉스,서울 삼성,19.5,7.6,12.2,59.1,3.8,5.1,75.8,6.2,9.9,62.0,2.4,5.5,7.8,0.9,2.8,1.0,1.2,3.3
2219,3290,정규경기,2002-2003,9,아이지아 빅터,울산모비스,19.8,8.3,13.4,60.0,2.9,5.0,59.3,0.0,0.0,0.0,3.1,7.6,10.7,1.5,3.0,1.6,2.5,3.0
2220,5815,플레이오프,2002-2003,12,아이지아 빅터,울산모비스,15.0,7.0,13.5,51.9,1.0,1.5,66.7,0.0,0.0,0.0,4.0,10.5,14.5,4.0,3.0,1.0,2.5,4.5
2221,3901,정규경기,1998-1999,20,아킬리 잭슨,광주나산,17.9,7.4,11.9,53.4,2.1,4.3,49.7,0.0,0.0,0.0,4.3,7.1,11.4,1.3,2.2,0.8,1.0,2.0
2222,1577,정규경기,2013-2014,98,아터 마족,전주KCC,3.4,1.4,2.6,55.6,0.6,0.9,66.7,1.4,2.0,71.4,0.3,1.6,1.9,0.0,0.9,0.3,0.9,2.1
2223,3589,정규경기,2000-2001,6,아티머스 맥클래리,수원삼성,25.1,10.4,17.3,55.3,3.4,5.9,58.3,0.0,0.0,0.0,1.9,8.4,10.3,4.8,3.4,1.8,1.6,2.9
2224,5963,플레이오프,2000-2001,10,아티머스 맥클래리,수원삼성,20.0,9.5,15.5,59.7,0.8,2.3,33.3,0.0,0.0,0.0,3.8,11.0,14.8,6.5,3.3,0.5,1.5,3.0
2225,3437,정규경기,2001-2002,6,아티머스 맥클래리,서울삼성,21.9,9.9,16.6,55.0,1.5,3.4,42.6,0.0,0.0,0.0,1.9,7.8,9.7,4.0,3.6,2.2,1.2,2.6
2226,3135,정규경기,2003-2004,7,아티머스 맥클래리,대구오리온스,21.4,9.3,13.7,57.3,1.6,3.5,44.3,0.0,0.0,0.0,2.0,6.4,8.4,2.9,2.5,1.1,1.1,2.8
2227,5737,플레이오프,2003-2004,8,아티머스 맥클래리,대구오리온스,21.0,8.7,13.0,61.5,3.0,5.3,56.3,0.0,0.0,0.0,1.7,9.3,11.0,5.7,3.3,0.3,0.7,3.7
2228,4158,정규경기,1997-1998,132,안덕수,수원삼성,0.7,0.2,0.2,0.0,0.1,0.2,50.0,0.0,0.0,0.0,0.3,0.5,0.8,0.1,0.3,0.0,0.0,0.4
2229,4020,정규경기,1998-1999,139,안덕수,수원삼성,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,3316,정규경기,2002-2003,35,안드레 맥컬럼,서울삼성,13.0,5.2,10.0,44.0,1.8,2.6,69.2,0.0,0.0,0.0,2.0,3.6,5.6,1.8,1.0,0.6,1.0,2.2
2231,2818,정규경기,2005-2006,12,안드레 브라운,인천전자랜드,21.5,9.7,16.4,59.2,2.1,4.0,50.9,0.0,0.0,0.0,4.0,7.4,11.4,1.4,2.5,1.2,0.8,2.6
2232,1122,정규경기,2015-2016,10,안드레 스미스,인천전자랜드,17.2,7.2,10.7,57.9,1.8,2.7,66.7,5.8,9.8,59.2,3.1,5.0,8.1,2.3,2.8,0.8,0.3,3.3
2233,1114,정규경기,2015-2016,2,안드레 에밋,전주KCC,25.7,9.8,15.0,57.7,5.0,6.2,79.8,7.2,11.9,60.9,1.6,5.1,6.7,2.8,2.8,1.1,0.1,1.4
2234,4707,플레이오프,2015-2016,1,안드레 에밋,전주KCC,33.8,12.8,15.5,61.3,5.0,6.3,80.0,9.5,14.0,67.9,1.8,6.0,7.8,2.8,2.3,2.0,0.3,1.3
2235,922,정규경기,2016-2017,1,안드레 에밋,전주KCC,28.8,11.2,19.6,49.7,4.9,6.1,80.9,8.2,14.6,55.7,1.9,5.8,7.7,3.0,3.7,1.0,0.5,1.5
2236,744,정규경기,2017-2018,8,안드레 에밋,전주KCC,21.7,9.0,14.2,55.9,2.6,3.4,76.6,7.0,11.8,59.5,1.3,5.3,6.7,3.1,2.6,1.0,0.2,1.4
2237,4522,플레이오프,2017-2018,8,안드레 에밋,전주KCC,21.1,7.9,12.8,54.8,4.4,6.4,69.0,5.6,9.9,56.2,0.7,7.6,8.2,3.2,2.8,0.9,0.1,2.1
2238,3440,정규경기,2001-2002,9,안드레 페리,원주삼보,21.3,9.2,16.5,55.4,2.8,4.9,57.4,0.0,0.0,0.0,4.5,9.3,13.7,2.4,2.9,0.8,1.9,2.0
2239,3300,정규경기,2002-2003,19,안드레 페리,여수 코리아텐더,16.9,7.4,13.7,54.3,2.0,3.2,64.7,0.0,0.0,0.0,3.3,7.6,10.9,2.9,2.6,0.7,1.1,2.2
2240,5807,플레이오프,2002-2003,4,안드레 페리,여수 코리아텐더,21.0,9.0,17.0,52.9,3.0,4.4,68.2,0.0,0.0,0.0,2.6,9.8,12.4,2.4,3.6,0.6,2.0,2.0
2241,3147,정규경기,2003-2004,19,안드레 페리,서울삼성,17.3,7.7,13.6,56.0,1.8,3.0,60.0,0.0,0.0,0.0,3.0,7.8,10.8,1.9,3.3,0.8,1.3,2.2
2242,5746,플레이오프,2003-2004,17,안드레 페리,서울삼성,14.7,6.3,10.7,59.4,2.0,3.0,66.7,0.0,0.0,0.0,3.0,7.0,10.0,2.0,4.0,1.0,1.3,2.7
2243,4250,정규경기,1997,74,안병익,안양SBS,1.5,0.6,1.0,63.6,0.2,0.4,50.0,0.0,0.0,0.0,0.7,1.3,2.0,0.3,0.2,0.4,0.4,2.4
2244,6323,플레이오프,1997,63,안병익,안양SBS,0.7,0.3,0.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,1.0,0.0,0.0,0.3,0.0,1.3
2245,4131,정규경기,1997-1998,105,안병익,안양SBS,1.6,0.6,1.5,43.8,0.3,0.5,62.5,0.0,0.0,0.0,0.7,1.1,1.8,0.3,0.4,0.8,0.1,1.9
2246,4002,정규경기,1998-1999,121,안병익,안양SBS,0.8,0.4,0.8,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.0,0.6,0.3,0.1,2.8
2247,6657,D리그 1차,2017 KBL D리그,3,안영준,SK,20.0,8.0,10.5,66.7,3.0,5.8,52.2,6.8,8.8,77.1,2.5,2.5,5.0,0.5,1.8,2.0,1.3,2.5
