,경기,년도,순위,선수명,팀,PTS,FG,FGA,FG%,FT,FTA,FT%,PP,PPA,PP%,REB_OFF,REB_DEF,REB_TOT,AST,TO,STL,BS,DF
4350,정규경기,2007-2008,160,한상웅,서울SK,-1.0710568,-1.05171,-0.99856895,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.9708269,-0.989024,-0.93355185,-1.1002297,-1.0386901,-0.591837,-1.6994497
4351,정규경기,2015-2016,112,한상혁,창원LG,-0.69784456,-0.6629802,-0.59028566,0.27270108,-0.7102261,-0.7367442,0.29062918,-0.13198195,-0.20421524,1.4337597,-0.47348917,-0.842282,-0.7506586,-0.13157755,-0.4399344,-0.41677395,-0.39168528,-0.7794955
4352,정규경기,2016-2017,132,한상혁,창원LG,-0.84989405,-0.83967555,-0.7944273,-0.22796276,-0.63965005,-0.6325221,0.31166297,-0.47378844,-0.41403866,0.30699953,-0.6437358,-0.713737,-0.72086287,-0.19840875,-0.4399344,-0.41677395,-0.591837,-0.7794955
4353,D리그 1차,2017 KBL D리그,41,한상혁,상무,-0.15876034,-0.20357226,-0.31809676,1.2092881,0.277839,0.25336614,0.56406647,0.4946633,0.21543162,1.900232,-0.3883658,-0.45664707,-0.45270184,1.7396957,-0.72291815,0.2051422,-0.591837,-0.4115138
4354,D리그 1차,2018 KBL D리그,51,한상혁,상무,-0.51814985,-0.3449286,-0.31809676,0.92442733,-0.85137826,-0.8930775,-1.6204273,0.6085989,0.14549045,2.4981046,-0.89910585,-0.54234374,-0.6910672,-0.26523995,-0.15695068,-1.0386901,-0.591837,-0.7794955
4355,D리그 1차,2014 KBL D리그,73,한성원,KCC,-0.13111494,-0.097555056,-0.34077916,1.0064327,-0.28676963,-0.21563357,0.38377813,-0.53075624,-0.5539209,-0.7869104,-0.47348917,-0.45664707,-0.48249748,0.002084778,0.126033,0.5161003,-0.39168528,-0.13552746
4356,D리그 2차,2014 KBL D리그,39,한성원,KCC,0.28356528,0.2911747,-0.13663754,0.09142634,-0.7102261,-0.7888553,1.3843786,-0.53075624,-0.5539209,-0.7869104,-0.047872517,0.1432294,0.08362033,0.002084778,0.7863284,0.82705843,1.0093768,0.14045875
4357,정규경기,2014-2015,176,한성원,전주KCC,-1.0710568,-1.05171,-0.99856895,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.9708269,-0.989024,-0.93355185,-1.1002297,-1.0386901,-0.591837,-1.6994497
4358,D리그 1차,2015 KBL D리그,40,한성원,KCC,0.21445192,0.2911747,-0.06859032,0.9934847,-0.35734573,-0.42407784,0.71731174,-0.53075624,-0.5539209,-0.7869104,-0.6437358,-0.24240544,-0.39311045,0.53673434,0.22036092,0.67157936,-0.591837,-0.4115138
4359,D리그 2차,2015 KBL D리그,60,한성원,KCC,-0.61490864,-0.6983193,-0.7036977,-0.22796276,-0.28676963,-0.21563357,0.18245623,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.3281021,-0.54208887,0.2694095,-0.34560648,-1.0386901,-0.591837,-0.9634863
4360,정규경기,2015-2016,190,한성원,전주KCC,-1.0710568,-1.05171,-0.83979213,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.44900924,-0.7869104,-0.6437358,-0.67088866,-0.6910672,-0.93355185,-0.817246,-1.0386901,-0.591837,-1.4234635
4361,정규경기,2020-2021,135,한승희,안양KGC,-0.72549,-0.6983193,-0.56760323,0.082794175,-0.569074,-0.6846332,1.0087779,-0.13198195,-0.06433297,0.7931817,-0.47348917,-0.713737,-0.6612716,-0.79988945,-0.817246,-0.72773206,-0.591837,-0.5955046
4362,플레이오프,2020-2021,70,한승희,안양KGC,-0.9742981,-0.94569284,-0.83979213,0.20364405,-0.85137826,-0.8930775,-1.6204273,-0.35985294,-0.44900924,2.4981046,-0.89910585,-0.9708269,-0.989024,-0.93355185,-1.1002297,-1.0386901,-0.591837,-1.4234635
4363,정규경기,2021-2022,102,한승희,안양 KGC,-0.7531354,-0.73365843,-0.612968,0.20364405,-0.569074,-0.6325221,0.88257605,-0.35985294,-0.3440975,1.0888331,-0.047872517,-0.45664707,-0.3335191,-0.6662271,-0.817246,-0.572253,-0.39168528,-0.043532133
4364,KBL 컵대회,2021-2022,29,한승희,안양 KGC,0.5876641,0.36185285,1.3830837,-0.5171394,1.6187845,1.4519207,0.71731174,1.1782764,1.719166,0.73076653,1.6545941,0.9573476,1.2456517,0.73722786,-1.1002297,-0.26129493,-0.591837,2.4403443
4365,플레이오프,2010KBLWINTER,15,한웅기,KCC,-0.79460335,-0.6983193,-0.7717449,2.3616781,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.9708269,-0.989024,-0.93355185,-1.1002297,-1.0386901,-0.591837,-1.6994497
4366,D리그 1차,2010KBLWINTER,97,한웅기,KCC,-0.5872632,-0.48628485,-0.34077916,0.20364405,-0.63965005,-0.580411,-0.2532406,-0.53075624,-0.5539209,-0.7869104,0.29262078,-0.07101222,0.05382468,-0.19840875,-0.5342623,0.04966313,-0.591837,-0.5035092
4367,D리그 1차,2011KBLWINTER,70,한웅기,KCC,-0.79460335,-0.73365843,-0.612968,0.0094209835,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.3032425,-0.54234374,-0.48249748,-0.33207116,-0.4399344,-0.26129493,-0.19153357,-0.9634863
4368,정규경기,2011-2012,160,한재규,서울SK,-1.0710568,-1.05171,-0.99856895,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.9708269,-0.989024,-0.93355185,-1.1002297,-1.0386901,-0.591837,-1.6994497
4369,D리그 1차,2011KBLWINTER,28,한재규,SK,0.46326008,0.5032092,1.224307,-0.01647536,0.7718715,1.0350323,0.22452356,-0.53075624,-0.5539209,-0.7869104,0.20749743,1.1715891,0.88810366,0.9377214,1.0693121,-0.41677395,-0.19153357,1.4283948
4370,정규경기,2006-2007,134,한정원,창원LG,-0.96047544,-0.9103537,-0.86247456,0.92442733,-0.85137826,-0.8930775,-1.6204273,-0.4168207,-0.4839798,2.4981046,-0.7288592,-0.79943365,-0.81025,-0.93355185,-0.91157395,-0.72773206,-0.19153357,-0.5955046
4371,플레이오프,2006-2007,75,한정원,창원LG,-1.0710568,-1.05171,-0.99856895,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.9708269,-0.989024,-0.93355185,-1.1002297,-1.0386901,-0.591837,-1.6994497
4372,정규경기,2007-2008,76,한정원,인천전자랜드,-0.33845505,-0.30958953,-0.22736712,0.30291358,-0.35734573,-0.31985566,0.36274457,0.2667923,0.28537276,1.1742435,-0.047872517,-0.113860495,-0.06535805,-0.6662271,-0.4399344,-0.572253,-0.39168528,0.14045875
4373,정규경기,2002-2003,80,한정훈,인천SK,-0.5872632,-0.556963,-0.6583329,0.37197077,-0.7102261,-0.7888553,0.83750397,-0.53075624,-0.5539209,-0.7869104,-0.6437358,-0.75658536,-0.7506586,-0.26523995,-0.72291815,-0.72773206,-0.39168528,0.04846331
4374,정규경기,2003-2004,130,한정훈,인천전자랜드,-0.9190074,-0.87501466,-0.7944273,-0.038055703,-0.7102261,-0.7888553,1.3843786,-0.53075624,-0.5539209,-0.7869104,-0.8139825,-0.842282,-0.8698413,-0.8667206,-0.817246,-0.8832111,-0.591837,-0.22752291
4375,플레이오프,2003-2004,74,한정훈,인천전자랜드,-1.0710568,-1.05171,-0.99856895,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.6437358,-0.9708269,-0.899637,-0.93355185,-1.1002297,-1.0386901,-0.591837,-1.4234635
4376,D리그 1차,2016 KBL D리그,44,한준영,KCC,0.38032398,0.36185285,1.6099077,-0.45239836,0.9130237,0.40969932,1.3843786,-0.53075624,-0.5539209,-0.7869104,3.7826772,0.10038111,1.3946301,0.73722786,-0.6285902,-0.26129493,-0.591837,1.52039
4377,D리그 2차,2016 KBL D리그,9,한준영,KCC,1.4170245,1.7754158,2.1769679,0.5100848,0.56014335,1.1913654,-0.11802434,-0.53075624,-0.5539209,-0.7869104,3.3570607,0.74310595,1.6925869,-0.93355185,1.7296075,0.5161003,-0.591837,1.060413
4378,정규경기,2016-2017,107,한준영,전주KCC,-0.7116673,-0.6629802,-0.27273196,-0.4739787,-0.49849787,-0.580411,0.52500415,0.038921304,0.3203433,0.50410044,0.54799086,-0.45664707,-0.12494935,-0.59939593,-0.817246,-0.72773206,0.008618152,0.14045875
4379,정규경기,2013-2014,107,한호빈,고양오리온스,-0.684022,-0.6983193,-0.47687364,-0.33586448,-0.35734573,-0.4761889,0.75036454,-0.30288517,-0.16924466,0.48767537,-0.5586125,-0.67088866,-0.6612716,0.2694095,-0.2512786,-0.572253,-0.39168528,-0.7794955
4380,플레이오프,2013-2014,33,한호빈,고양오리온스,-0.31080973,-0.3449286,-0.6583329,-0.5171394,-0.85137826,-0.37196675,-1.6204273,-0.24591745,-0.20421524,0.8555971,-0.047872517,-0.54234374,-0.39311045,2.7421634,2.2012467,1.2934954,-0.591837,-0.31951836
4381,D리그 1차,2014 KBL D리그,1,한호빈,오리온스,2.9375188,2.4821973,-0.31809676,0.92442733,-0.14561749,0.6702547,-0.6198269,-0.53075624,-0.5539209,-0.7869104,-0.047872517,1.1715891,0.7987166,1.7396957,-0.15695068,0.5161003,-0.591837,1.9803672
4382,정규경기,2014-2015,93,한호빈,고양오리온스,-0.51814985,-0.48628485,-0.27273196,-0.020791527,-0.49849787,-0.5283,0.52500415,0.09588907,0.14549045,1.042843,-0.6437358,-0.45664707,-0.54208887,0.46990305,0.31468883,-0.10581585,-0.39168528,-0.5035092
4383,플레이오프,2014-2015,46,한호빈,고양오리온스,-0.6287312,-0.62764114,-0.4088264,-0.2927038,-0.4279218,-0.580411,1.3843786,0.038921304,0.0755493,1.0395578,-0.3883658,-0.6280404,-0.5718845,0.002084778,-0.15695068,-0.10581585,-0.591837,0.50844055
4384,D리그 1차,2015 KBL D리그,51,한호빈,오리온,0.062402446,0.079140306,0.044821706,0.4841885,-0.004465288,-0.059300315,0.6331771,-0.53075624,-0.5539209,-0.7869104,-0.3883658,-0.19955717,-0.27392772,0.53673434,1.5409516,-0.10581585,-0.19153357,-1.331468
4385,D리그 2차,2015 KBL D리그,31,한호빈,오리온,0.13151582,0.36185285,0.20359862,1.015065,-0.63965005,-0.7367442,1.3843786,-0.53075624,-0.5539209,-0.7869104,0.20749743,-0.67088866,-0.39311045,1.5392022,1.7296075,0.04966313,-0.591837,0.416445
4386,정규경기,2015-2016,105,한호빈,고양오리온,-0.6563766,-0.6983193,-0.72638005,-0.38334116,-0.63965005,-0.6846332,0.6331771,-0.30288517,-0.30912694,0.94100744,-0.8139825,-0.713737,-0.7804542,0.2694095,-0.4399344,-0.572253,-0.591837,-0.9634863
4387,플레이오프,2015-2016,58,한호빈,고양오리온,-0.9328301,-0.94569284,-0.8171097,-0.5171394,-0.49849787,-0.6325221,1.3843786,-0.53075624,-0.37906808,-0.7869104,-0.89910585,-0.54234374,-0.6910672,-0.93355185,-0.6285902,-0.572253,-0.591837,-0.043532133
4388,D리그 1차,2016 KBL D리그,115,한호빈,상무,-0.8637167,-0.87501466,-0.7717449,-0.875373,-0.63965005,-0.7367442,1.3843786,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.842282,-0.899637,-0.26523995,-0.34560648,-0.572253,-0.591837,-0.9634863
4389,D리그 1차,2015 KBL D리그,43,한희원,전자랜드,0.17298387,0.36185285,0.3623754,0.20364405,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,0.80336076,0.74310595,0.7987166,2.4080074,-0.15695068,0.5161003,-0.591837,0.14045875
4390,정규경기,2015-2016,72,한희원,인천전자랜드,-0.33845505,-0.38026765,-0.47687364,0.1518512,-0.4279218,-0.37196675,0.22752832,-0.018046461,0.0755493,0.9015873,-0.21811917,-0.4994954,-0.45270184,-0.46573353,-0.5342623,-0.572253,-0.19153357,-0.043532133
4391,정규경기,2016-2017,139,한희원,안양KGC,-0.8775394,-0.83967555,-0.7717449,-0.27543944,-0.7808022,-0.7367442,-0.7189855,-0.30288517,-0.27415636,0.7997518,-0.47348917,-0.6280404,-0.6016802,-0.7330582,-1.0059018,-0.72773206,-0.39168528,-0.8714909
4392,정규경기,2017-2018,95,한희원,안양KGC,-0.5872632,-0.556963,-0.63565046,0.78631324,-0.63965005,-0.6325221,0.18245623,-0.018046461,-0.13427408,1.5355952,-0.3883658,-0.45664707,-0.45270184,-0.59939593,-0.72291815,-0.10581585,-0.39168528,-0.5955046
4393,플레이오프,2017-2018,36,한희원,안양KGC,-0.36610046,-0.3449286,-0.38614398,0.31586176,-0.4279218,-0.31985566,-0.11802434,0.2667923,0.18046099,1.4041946,0.29262078,-0.28525376,-0.095153704,-0.26523995,-0.4399344,1.1380163,-0.39168528,1.060413
4394,정규경기,2018-2019,119,한희원,부산KT,-0.6425539,-0.6629802,-0.52223843,-0.56893224,-0.569074,-0.5283,0.18245623,-0.18894969,0.0056081843,0.57308584,-0.13299587,-0.45664707,-0.3335191,-0.5325647,-0.72291815,-0.26129493,-0.19153357,-0.4115138
4395,D리그 1차,2012KBLWINTER,37,함길호,KCC,0.09004777,0.2911747,0.90675306,-0.0035271884,-0.28676963,-0.059300315,-0.11802434,-0.53075624,-0.5539209,-0.7869104,0.80336076,-0.19955717,0.1432117,-0.79988945,0.03170517,-0.72773206,0.6090733,0.50844055
4396,D리그 1차,2010KBLWINTER,4,함누리,전자랜드,1.693478,1.6693985,1.337719,0.829474,1.7599367,2.0772536,0.323682,-0.53075624,-0.5539209,-0.7869104,-0.21811917,0.4003194,0.20280306,0.9377214,1.4466238,0.04966313,-0.591837,0.60043585
4397,정규경기,2011-2012,81,함누리,인천전자랜드,-0.36610046,-0.3449286,-0.18200235,0.1518512,-0.28676963,-0.21563357,0.08329766,0.38072783,0.3203433,1.2596538,-0.47348917,-0.54234374,-0.54208887,-0.33207116,-0.4399344,-0.41677395,-0.19153357,-0.043532133
4398,플레이오프,2011-2012,41,함누리,인천전자랜드,-0.684022,-0.556963,-0.45419118,0.56187767,-0.85137826,-0.8930775,-1.6204273,-0.07501419,-0.06433297,1.0888331,-0.5586125,-0.8851303,-0.81025,-0.93355185,-0.72291815,-0.72773206,-0.591837,-0.043532133
4399,D리그 1차,2011KBLWINTER,6,함누리,전자랜드,1.1682165,1.1746516,1.337719,0.27270108,0.9130237,0.5660325,1.0298114,-0.53075624,-0.5539209,-0.7869104,-0.21811917,1.2572857,0.7987166,0.53673434,1.257968,-0.572253,0.008618152,1.060413
4400,D리그 1차,2012KBLWINTER,19,함누리,상무,0.60148686,0.75058264,0.5211522,0.9071633,-0.004465288,0.14914396,0.18245623,-0.53075624,-0.5539209,-0.7869104,0.80336076,0.31462273,0.50075984,-0.064746425,-0.15695068,0.36062118,0.40892154,-0.13552746
4401,정규경기,2013-2014,115,함누리,인천전자랜드,-0.72549,-0.6983193,-0.7036977,0.92442733,-0.569074,-0.6846332,0.88257605,-0.018046461,-0.16924466,1.6768509,-0.047872517,-0.4994954,-0.3633148,-0.79988945,-1.0059018,-0.8832111,-0.39168528,0.04846331
4402,플레이오프,2013-2014,59,함누리,인천전자랜드,-0.84989405,-0.7689975,-0.63565046,0.20364405,-0.85137826,-0.8930775,-1.6204273,-0.18894969,-0.06433297,0.62236106,0.122374184,-0.28525376,-0.15474507,-0.39890233,-0.72291815,-0.72773206,-0.19153357,-0.043532133
4403,D리그 1차,2020 KBL D리그,103,함승호,KCC,-1.0710568,-1.05171,-0.99856895,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.54234374,-0.6910672,-0.93355185,-0.15695068,-1.0386901,-0.591837,-0.7794955
4404,D리그 2차,2020 KBL D리그,79,함승호,KCC,-1.0710568,-1.05171,-0.7717449,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.30912694,-0.7869104,-0.47348917,-0.8851303,-0.7804542,-0.7330582,-0.4399344,-0.72773206,-0.591837,-1.2394725
4405,D리그 1차,2021 KBL D리그,69,함승호,KCC,-1.0710568,-1.05171,-0.99856895,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.047872517,-0.9708269,-0.6910672,-0.93355185,-1.1002297,-1.0386901,-0.591837,-1.6994497
4406,정규경기,2014-2015,80,함준후,인천전자랜드,-0.43521383,-0.41560674,-0.47687364,0.28564942,-0.569074,-0.5283,0.14639854,0.038921304,0.0755493,1.1676736,-0.21811917,-0.113860495,-0.15474507,-0.7330582,-0.6285902,-0.41677395,-0.591837,0.6924312
4407,D리그 1차,2015 KBL D리그,27,함준후,전자랜드,0.5876641,0.7152436,0.3623754,0.56187767,-0.49849787,-0.1114114,-0.6198269,-0.53075624,-0.5539209,-0.7869104,-0.047872517,0.5288643,0.35178146,1.0713838,-0.15695068,1.2934954,-0.591837,-0.31951836
4408,정규경기,2015-2016,113,함준후,인천전자랜드,-0.69784456,-0.6983193,-0.8171097,0.8596863,-0.7808022,-0.7888553,0.18245623,-0.35985294,-0.41403866,1.4041946,-0.47348917,-0.54234374,-0.54208887,-0.5325647,-0.91157395,-0.41677395,-0.39168528,0.04846331
4409,플레이오프,2016 KBL D리그,40,함준후,SK,-1.0710568,-1.05171,-0.7717449,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.54234374,-0.6910672,-0.93355185,-1.1002297,-1.0386901,-0.591837,-1.6994497
4410,D리그 1차,2016 KBL D리그,93,함준후,SK,-0.40756842,-0.3449286,-0.20468473,-0.102796726,-0.63965005,-0.6325221,-0.11802434,-0.53075624,-0.5539209,-0.7869104,-0.21811917,-0.113860495,-0.15474507,-0.59939593,-0.6285902,-1.0386901,-0.591837,-0.7794955
4411,D리그 2차,2016 KBL D리그,68,함준후,SK,-0.44903648,-0.3449286,-0.20468473,-0.102796726,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.047872517,0.9573476,0.6497382,1.0713838,0.7863284,-0.26129493,-0.591837,-0.7794955
4412,정규경기,2016-2017,168,함준후,서울SK,-1.0157661,-0.98103184,-0.9078393,0.039633494,-0.85137826,-0.8409664,-0.11802434,-0.47378844,-0.4839798,0.62236106,-0.7288592,-0.842282,-0.8698413,-0.79988945,-1.0059018,-0.572253,-0.39168528,-1.2394725
4413,D리그 1차,2017 KBL D리그,22,함준후,SK,0.44943735,0.22049654,0.27164578,0.35902244,1.4070563,0.98292106,1.0508451,0.7225344,0.7749607,1.1151134,-0.21811917,0.48601606,0.26239437,0.67039675,-0.72291815,-0.10581585,-0.591837,-0.4115138
4414,D리그 2차,2017 KBL D리그,9,함준후,SK,1.3617339,1.351347,1.451131,0.6827276,1.8305128,1.5040318,0.8615423,2.4315667,2.1737835,1.4041946,1.1438541,1.1715891,1.2158561,1.3387085,0.22036092,0.5161003,1.40968,0.14045875
