,경기,년도,순위,선수명,팀,PTS,FG,FGA,FG%,FT,FTA,FT%,PP,PPA,PP%,REB_OFF,REB_DEF,REB_TOT,AST,TO,STL,BS,DF
140,정규경기,2021-2022,141,박세진,전주 KCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,정규경기,2021-2022,142,박재한,안양 KGC,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.3,0.7,1.0,0.0,0.0,1.0
142,정규경기,2021-2022,143,박재현,전주 KCC,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
143,정규경기,2021-2022,144,박진철,고양 오리온,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
144,정규경기,2021-2022,145,박형철,안양 KGC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.0,0.0,1.4
145,정규경기,2021-2022,146,배강률,원주 DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,1.3,0.0,0.3,0.0,0.0,0.3
146,정규경기,2021-2022,147,배병준,서울 SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
147,정규경기,2021-2022,148,양승면,안양 KGC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.7
148,정규경기,2021-2022,149,이원대,서울 SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.8,0.5,0.3,0.0,1.0
149,정규경기,2021-2022,150,장문호,서울 SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,정규경기,2021-2022,151,정강호,안양 KGC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,2.0
151,정규경기,2021-2022,152,주현우,안양 KGC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,정규경기,2020-2021,1,제러드 설린저,안양KGC,26.3,9.9,14.4,51.4,4.0,5.1,78.4,6.1,10.2,59.8,1.9,9.8,11.7,1.9,1.7,1.4,0.9,2.6
153,정규경기,2020-2021,2,숀 롱,울산현대모비스,21.3,8.7,14.9,54.9,3.3,5.1,64.8,7.7,13.5,57.2,3.9,6.9,10.8,2.0,2.5,1.0,0.9,2.4
154,정규경기,2020-2021,3,마커스 데릭슨,부산KT,18.9,6.9,8.8,51.9,2.8,3.4,80.6,3.6,5.8,61.5,2.6,7.7,10.2,1.4,3.3,1.8,0.7,3.2
155,정규경기,2020-2021,4,조나단 모트리,인천전자랜드,18.1,7.5,11.3,59.2,2.4,3.5,69.2,5.7,8.7,66.2,2.0,5.7,7.7,3.0,3.1,0.9,1.5,2.5
156,정규경기,2020-2021,5,자밀 워니,서울SK,17.7,7.2,12.6,49.5,2.5,3.5,70.2,5.9,11.6,50.5,2.4,6.2,8.6,2.0,2.1,1.1,0.5,1.3
157,정규경기,2020-2021,6,얀테 메이튼,원주DB,17.4,6.9,11.3,53.0,2.7,4.2,64.0,5.2,9.4,55.9,3.3,5.2,8.4,1.5,1.9,0.8,1.0,1.9
158,정규경기,2020-2021,7,아이제아 힉스,서울삼성,17.3,6.8,10.5,57.2,2.8,3.5,79.1,5.5,8.9,61.7,2.0,5.4,7.4,1.8,2.1,0.7,1.5,3.1
159,정규경기,2020-2021,8,디드릭 로슨,고양오리온,16.3,6.4,9.5,53.4,2.3,3.1,74.3,4.5,8.0,56.4,2.2,5.7,7.9,2.0,1.3,1.2,1.2,2.4
160,정규경기,2020-2021,9,캐디 라렌,창원LG,15.7,6.1,9.5,53.4,2.6,3.6,71.9,4.5,7.6,58.7,3.0,5.9,8.9,0.8,2.2,0.5,1.0,2.1
161,정규경기,2020-2021,10,브랜든 브라운,부산KT,15.6,6.2,9.2,56.2,2.3,3.2,72.3,4.7,7.9,59.9,1.3,5.8,7.1,3.2,2.9,1.5,0.5,2.5
162,정규경기,2020-2021,11,허훈,부산KT,15.6,5.9,7.6,51.5,1.8,2.7,66.9,2.6,5.0,51.8,0.5,2.2,2.7,7.5,2.6,1.5,0.1,1.6
163,정규경기,2020-2021,12,송교창,전주KCC,15.1,6.3,9.3,56.4,1.3,2.2,60.7,4.5,7.0,65.1,1.6,4.5,6.1,2.2,1.3,0.9,0.4,2.3
164,정규경기,2020-2021,13,이대성,고양오리온,14.8,5.4,7.0,50.0,2.1,2.5,81.0,2.5,4.4,56.6,0.7,3.5,4.2,5.4,2.8,1.9,0.2,2.2
165,정규경기,2020-2021,14,양홍석,부산KT,14.5,5.5,7.2,55.4,1.9,2.4,77.1,3.5,5.9,59.9,2.0,4.6,6.7,1.8,1.4,0.8,0.4,1.8
166,정규경기,2020-2021,15,헨리 심스,인천전자랜드,14.5,5.3,9.7,51.3,3.5,4.5,77.7,4.0,7.0,57.7,2.0,5.5,7.5,1.6,1.6,0.9,1.3,2.3
167,정규경기,2020-2021,16,라건아,전주KCC,14.3,6.1,9.8,61.0,2.1,2.7,78.9,4.9,7.3,67.1,3.0,6.1,9.1,1.7,1.2,0.5,0.8,1.8
168,정규경기,2020-2021,17,김낙현,인천전자랜드,14.2,5.1,5.3,49.8,1.5,1.7,85.6,1.8,3.5,51.6,0.5,2.1,2.6,4.8,2.1,1.3,0.1,1.8
169,정규경기,2020-2021,18,타일러 데이비스,전주KCC,14.2,5.9,10.0,58.9,2.3,3.1,72.5,5.5,8.8,62.3,4.1,5.5,9.7,1.1,2.3,0.7,1.3,1.8
170,정규경기,2020-2021,19,얼 클락,안양KGC,14.0,5.6,8.2,50.8,1.4,2.1,65.2,2.5,4.4,57.3,0.9,4.0,5.0,1.8,2.3,1.1,1.6,1.6
171,정규경기,2020-2021,20,저스틴 녹스,원주DB,13.9,5.9,9.1,59.6,1.7,2.2,75.8,4.6,6.9,66.1,2.0,4.8,6.8,1.0,1.7,0.6,0.7,2.1
172,정규경기,2020-2021,21,닉 미네라스,서울SK,13.4,4.9,7.4,50.6,2.4,2.9,83.4,3.2,5.9,54.5,1.1,3.2,4.3,0.7,1.8,0.4,0.0,1.4
173,정규경기,2020-2021,22,김선형,서울SK,13.2,4.9,7.3,52.7,2.3,2.8,82.4,3.7,6.6,56.1,0.7,2.2,2.9,4.3,2.0,1.4,0.2,1.4
174,정규경기,2020-2021,23,두경민,원주DB,13.0,4.7,5.3,46.5,1.3,1.7,78.0,1.6,3.2,49.7,0.5,1.6,2.1,4.2,2.3,1.1,0.0,1.5
175,정규경기,2020-2021,24,이관희,창원LG,12.9,4.8,6.6,48.2,1.8,2.2,83.3,2.3,4.7,49.4,0.8,3.1,3.9,3.4,1.6,1.7,0.3,1.9
176,정규경기,2020-2021,25,이대헌,인천전자랜드,12.7,5.2,8.3,54.4,1.7,2.6,64.4,3.2,5.2,61.0,1.5,3.0,4.5,1.6,1.5,0.9,0.1,2.2
177,정규경기,2020-2021,26,이재도,안양KGC,12.7,4.6,6.2,53.7,2.1,2.6,81.0,2.4,4.2,58.0,0.9,2.5,3.4,5.6,1.6,1.7,0.1,1.9
178,정규경기,2020-2021,27,김영환,부산KT,12.4,4.4,4.7,55.1,1.8,2.2,81.7,2.1,3.6,58.5,1.0,2.3,3.3,2.3,1.2,0.6,0.2,1.5
179,정규경기,2020-2021,28,크리스 맥컬러,안양KGC,12.4,4.9,7.5,50.3,1.6,2.3,70.8,3.0,5.7,53.8,1.3,5.0,6.3,1.1,1.9,0.8,0.9,2.8
180,정규경기,2020-2021,29,애런 헤인즈,전주KCC,12.3,5.1,10.0,51.2,2.0,3.4,59.3,4.4,7.4,59.3,3.8,4.1,7.9,2.0,1.6,1.3,0.1,2.0
181,정규경기,2020-2021,30,라타비우스 윌리엄스,안양KGC,11.8,5.1,7.8,63.8,1.4,2.0,69.8,4.3,6.6,65.2,2.9,4.1,7.0,0.5,0.8,0.8,0.3,1.7
182,정규경기,2020-2021,31,이승현,고양오리온,11.8,5.1,8.9,51.3,1.1,1.4,77.3,2.0,3.8,52.0,1.6,4.0,5.6,3.0,1.3,0.8,0.7,1.7
183,정규경기,2020-2021,32,이정현,전주KCC,11.6,3.6,4.2,41.2,2.3,2.9,81.8,1.5,3.4,44.3,0.3,2.1,2.4,3.4,1.9,1.1,0.2,1.9
184,정규경기,2020-2021,33,전성현,안양KGC,11.4,3.8,2.7,45.0,1.1,1.2,90.5,0.6,1.5,42.3,0.5,1.2,1.8,0.6,0.5,0.7,0.1,0.9
185,정규경기,2020-2021,34,테리코 화이트,서울삼성,11.4,4.3,6.2,51.5,1.8,2.6,69.0,2.8,4.3,64.1,0.9,2.5,3.4,1.1,0.9,0.6,0.0,0.9
186,정규경기,2020-2021,35,김시래,서울삼성,11.2,3.4,4.6,43.6,2.9,3.6,80.4,1.6,3.4,45.7,0.6,1.6,2.3,6.0,2.2,1.1,0.1,1.7
187,정규경기,2020-2021,36,안영준,서울SK,11.2,4.2,5.8,50.2,1.5,2.0,73.2,2.8,5.1,54.7,1.8,3.9,5.6,1.8,1.4,1.2,0.3,2.3
188,정규경기,2020-2021,37,허웅,원주DB,11.1,4.0,5.1,44.4,1.4,1.7,80.4,1.8,3.3,55.6,0.5,2.2,2.8,2.9,1.5,1.0,0.1,1.5
189,정규경기,2020-2021,38,리온 윌리엄스,창원LG,11.0,4.1,7.5,50.6,2.6,3.2,80.2,3.0,5.3,56.6,2.8,5.9,8.6,1.1,1.0,0.8,0.2,2.1
190,정규경기,2020-2021,39,변준형,안양KGC,11.0,4.1,4.8,56.6,1.4,2.5,58.6,2.5,3.8,65.7,0.6,1.7,2.3,3.8,1.9,1.4,0.4,2.4
191,정규경기,2020-2021,40,정효근,인천전자랜드,11.0,4.4,6.8,52.5,1.2,2.2,56.4,2.9,5.2,55.9,1.6,3.1,4.6,1.7,2.0,0.7,1.0,2.3
192,정규경기,2020-2021,41,데빈 윌리엄스,고양오리온,10.8,4.4,8.7,43.0,1.4,2.4,60.0,3.2,7.3,43.9,2.5,5.4,7.9,1.5,1.9,0.5,0.3,1.8
193,정규경기,2020-2021,42,허일영,고양오리온,10.8,4.2,5.0,56.9,1.1,1.3,85.3,1.9,3.1,61.0,1.3,2.5,3.8,1.3,0.8,0.6,0.1,2.0
194,정규경기,2020-2021,43,데본 스캇,인천전자랜드,10.3,4.2,6.7,59.0,1.6,2.1,77.4,3.5,5.2,66.7,1.6,4.3,5.9,2.5,2.2,1.0,0.4,1.7
195,정규경기,2020-2021,44,오세근,안양KGC,10.0,4.5,8.0,56.7,0.9,1.4,65.7,3.5,5.7,61.9,1.6,3.0,4.6,1.4,1.1,0.9,0.4,1.6
196,정규경기,2020-2021,45,존 이그부누,부산KT,10.0,4.8,8.0,59.4,0.5,1.5,33.3,4.8,8.0,59.4,2.0,3.8,5.8,0.5,1.0,0.0,1.0,2.0
197,정규경기,2020-2021,46,김종규,원주DB,9.8,3.9,6.7,48.9,1.3,1.8,73.0,2.4,4.8,50.2,2.1,3.7,5.8,2.0,1.6,0.4,0.8,2.4
198,정규경기,2020-2021,47,클리프 알렉산더,부산KT,9.7,4.1,6.2,64.2,1.4,1.9,71.4,3.8,5.5,68.5,1.9,5.1,7.0,0.4,1.1,0.6,0.6,1.8
199,정규경기,2020-2021,48,자키넌 간트,울산현대모비스,9.4,3.7,4.9,52.5,1.0,1.4,68.6,2.3,3.9,58.2,1.3,2.7,4.0,0.5,0.8,0.5,0.8,1.0
200,정규경기,2020-2021,49,김준일,서울삼성,9.3,4.1,7.3,55.2,1.0,1.6,64.2,3.4,5.4,62.6,1.6,2.5,4.1,1.4,1.3,0.4,0.6,2.3
201,정규경기,2020-2021,50,장재석,울산현대모비스,9.1,3.8,6.7,56.3,1.5,2.3,64.3,3.4,5.6,60.1,1.7,2.7,4.4,1.6,0.9,0.8,0.6,2.4
202,정규경기,2020-2021,51,함지훈,울산현대모비스,9.1,3.9,6.6,57.0,1.1,1.5,73.7,2.5,4.1,60.8,1.9,2.1,4.0,2.1,0.8,0.8,0.4,1.5
203,정규경기,2020-2021,52,전현우,인천전자랜드,9.0,3.1,1.9,53.5,0.8,0.9,89.8,0.6,1.0,62.3,0.4,1.7,2.1,0.4,0.3,0.6,0.0,1.5
204,정규경기,2020-2021,53,제시 고반,서울삼성,9.0,3.7,6.2,54.5,1.3,1.6,78.1,2.9,4.8,59.8,1.3,2.7,4.0,0.7,0.8,0.3,0.7,1.9
205,정규경기,2020-2021,54,서민수,창원LG,8.8,3.3,4.2,51.8,1.0,1.3,78.6,1.5,2.6,56.3,1.1,2.1,3.2,1.4,1.1,0.8,0.2,2.2
206,정규경기,2020-2021,55,제프 위디,고양오리온,8.8,3.7,6.6,54.5,1.3,1.7,72.7,3.4,5.9,56.8,2.7,4.6,7.3,1.2,0.8,1.0,1.8,1.0
207,정규경기,2020-2021,56,김국찬,울산현대모비스,8.3,3.0,3.8,45.2,1.0,1.2,84.6,0.8,1.5,52.9,0.9,2.0,2.9,1.6,0.7,1.5,0.1,2.3
208,정규경기,2020-2021,57,서명진,울산현대모비스,8.3,3.0,3.9,44.9,1.1,1.3,82.6,1.4,2.8,50.3,0.6,1.8,2.4,4.5,2.0,0.7,0.1,1.8
209,정규경기,2020-2021,58,정창영,전주KCC,8.2,2.9,4.2,48.2,1.4,1.8,74.5,1.7,3.3,52.2,0.9,2.9,3.8,2.0,0.8,1.0,0.2,1.7
210,정규경기,2020-2021,59,최준용,서울SK,8.1,3.1,4.4,57.4,1.1,2.1,53.3,2.1,3.6,58.0,1.9,5.3,7.2,2.7,1.6,0.6,1.7,2.4
211,정규경기,2020-2021,60,에릭 탐슨,인천전자랜드,7.9,2.7,5.2,52.5,2.5,3.6,68.1,2.7,5.1,53.8,3.4,4.4,7.8,0.7,1.3,0.4,1.1,2.6
212,정규경기,2020-2021,61,김지완,전주KCC,7.7,2.9,3.4,51.0,0.7,0.9,78.9,1.2,2.0,62.1,0.4,1.8,2.2,3.0,1.3,0.5,0.0,1.8
213,정규경기,2020-2021,62,이원대,창원LG,7.7,2.7,2.7,43.5,0.8,1.1,76.5,0.8,1.5,55.3,0.3,1.3,1.6,2.7,1.3,0.8,0.1,1.1
214,정규경기,2020-2021,63,한호빈,고양오리온,7.6,2.5,2.4,43.8,1.0,1.2,80.6,0.7,1.6,46.4,0.6,1.7,2.3,3.2,1.6,0.8,0.1,1.4
215,정규경기,2020-2021,64,김현수,서울삼성,7.5,2.8,2.7,57.8,0.7,0.9,75.5,1.4,2.1,67.9,0.4,1.1,1.5,1.1,0.8,0.6,0.0,1.5
216,정규경기,2020-2021,65,김우람,부산KT,7.0,3.0,3.0,66.7,0.0,0.0,0.0,2.0,3.0,66.7,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0
217,정규경기,2020-2021,66,박준영,부산KT,6.9,2.9,4.4,55.7,0.6,0.7,81.8,2.0,3.0,67.1,1.2,1.8,3.1,0.8,0.8,0.3,0.3,1.7
218,정규경기,2020-2021,67,케네디 믹스,창원LG,6.9,3.2,6.5,47.3,0.4,0.7,61.5,2.5,4.7,53.8,1.6,4.1,5.7,0.6,1.0,0.5,0.3,1.9
219,정규경기,2020-2021,68,박경상,창원LG,6.7,2.1,2.0,47.6,1.4,1.5,93.5,0.9,1.5,56.3,0.3,1.5,1.8,2.1,1.0,0.4,0.0,1.6
220,정규경기,2020-2021,69,타이릭 존스,원주DB,6.6,3.0,5.7,52.9,0.6,1.1,57.7,2.9,5.3,54.8,2.5,4.1,6.6,0.5,1.1,0.8,0.3,1.3
221,정규경기,2020-2021,70,김민구,울산현대모비스,6.3,2.3,2.8,45.1,0.6,1.0,65.2,0.9,1.8,48.3,0.3,2.5,2.8,2.1,1.4,0.8,0.1,2.0
222,정규경기,2020-2021,71,유현준,전주KCC,6.3,2.3,2.3,53.8,0.5,0.5,100.0,1.0,1.8,56.3,0.5,1.7,2.1,4.0,1.6,1.2,0.2,1.5
223,정규경기,2020-2021,72,정영삼,인천전자랜드,6.2,2.2,2.4,61.1,1.2,1.4,84.9,1.1,1.7,63.6,0.5,1.0,1.5,1.4,0.6,0.8,0.0,1.7
224,정규경기,2020-2021,73,정희재,창원LG,6.2,2.1,2.4,43.5,1.0,1.1,86.3,0.8,1.6,48.6,1.2,2.2,3.3,1.0,0.6,0.8,0.1,2.8
225,정규경기,2020-2021,74,최진수,울산현대모비스,6.2,2.3,3.6,44.7,1.1,1.3,80.4,1.3,2.5,51.5,1.1,1.8,2.9,1.2,1.1,0.5,0.3,2.0
226,정규경기,2020-2021,75,임동섭,서울삼성,6.0,2.1,2.1,45.1,0.7,1.0,70.4,0.8,1.5,53.0,0.9,1.6,2.5,0.9,0.9,0.5,0.1,1.6
227,정규경기,2020-2021,76,정해원,창원LG,6.0,2.0,1.8,42.9,0.8,0.8,100.0,0.7,1.0,66.7,0.8,1.2,1.9,0.8,0.5,1.3,0.2,2.4
228,정규경기,2020-2021,77,오재현,서울SK,5.9,2.4,3.8,50.0,0.5,0.8,61.3,1.5,3.1,47.4,0.4,1.9,2.3,1.6,1.2,1.1,0.2,2.2
229,정규경기,2020-2021,78,최성원,서울SK,5.9,2.0,1.5,41.0,0.6,0.7,78.9,0.4,0.9,42.0,0.4,1.2,1.6,2.3,1.0,0.7,0.0,1.6
230,정규경기,2020-2021,79,기승호,울산현대모비스,5.8,2.3,2.7,55.7,0.3,0.4,66.7,1.3,2.3,57.8,0.8,1.7,2.5,0.5,0.6,0.6,0.0,1.4
231,정규경기,2020-2021,80,김동욱,서울삼성,5.8,2.0,2.5,31.6,0.6,0.8,85.4,0.3,1.2,26.9,0.4,1.8,2.2,2.7,1.0,0.6,0.1,1.1
232,정규경기,2020-2021,81,이우석,울산현대모비스,5.8,2.1,3.0,48.9,0.9,1.1,81.3,1.3,1.8,74.1,0.3,2.1,2.4,1.9,1.1,0.5,0.0,1.3
233,정규경기,2020-2021,82,전준범,울산현대모비스,5.6,2.0,1.4,60.4,0.4,0.5,85.0,0.7,0.9,78.4,0.4,1.8,2.3,0.9,0.7,0.2,0.2,1.5
234,정규경기,2020-2021,83,한상혁,창원LG,5.6,1.6,1.8,57.1,1.8,1.8,100.0,1.0,1.4,72.7,0.0,1.0,1.0,2.0,1.6,0.3,0.0,1.4
235,정규경기,2020-2021,84,최부경,서울SK,5.5,2.1,4.6,46.8,1.2,1.6,75.0,1.6,3.0,52.5,2.1,3.1,5.2,1.1,1.0,0.6,0.3,2.5
236,정규경기,2020-2021,85,정준원,원주DB,5.4,2.0,3.4,45.8,1.0,1.6,63.6,1.4,2.9,50.0,0.9,1.1,2.0,0.1,1.0,0.6,0.1,1.7
237,정규경기,2020-2021,86,차바위,인천전자랜드,5.4,2.0,2.3,49.1,0.5,0.7,74.3,0.9,1.7,50.6,1.3,4.2,5.5,2.2,0.8,0.8,0.1,2.4
238,정규경기,2020-2021,87,문성곤,안양KGC,5.2,1.9,1.7,44.0,0.3,0.4,71.4,0.6,1.1,50.8,1.7,3.3,4.9,1.7,0.8,1.8,0.7,2.5
239,정규경기,2020-2021,88,디제이 존슨,전주KCC,5.0,2.5,3.5,71.4,0.0,0.0,0.0,2.5,3.5,71.4,1.5,3.0,4.5,0.0,0.5,0.5,0.5,0.0
240,정규경기,2020-2021,89,이동엽,서울삼성,5.0,1.9,2.9,48.0,0.7,1.1,63.2,1.2,2.3,50.9,0.9,1.7,2.6,2.1,0.8,1.0,0.1,2.0
241,정규경기,2020-2021,90,윤원상,창원LG,4.9,1.7,2.1,41.7,0.8,0.8,94.7,0.6,1.4,40.6,0.4,0.6,1.0,1.1,1.0,0.5,0.0,1.3
242,정규경기,2020-2021,91,장민국,서울삼성,4.9,1.8,1.7,44.8,0.2,0.3,52.9,0.5,0.9,58.7,0.6,1.4,2.0,0.8,0.5,0.5,0.3,1.6
243,정규경기,2020-2021,92,김훈,원주DB,4.8,1.6,1.1,37.7,0.4,0.5,76.0,0.2,0.6,35.7,0.6,1.3,1.9,0.3,0.4,0.3,0.3,1.5
244,정규경기,2020-2021,93,이광진,창원LG,4.8,1.8,1.3,60.0,0.3,0.3,100.0,0.8,1.2,64.3,0.3,0.3,0.7,0.4,0.8,0.7,0.1,1.8
245,정규경기,2020-2021,94,정성우,창원LG,4.8,1.8,2.6,44.6,0.5,0.7,71.4,0.9,1.8,47.4,0.1,0.7,0.8,1.9,0.6,0.6,0.0,1.4
246,정규경기,2020-2021,95,차민석,서울삼성,4.8,1.9,4.0,45.5,0.9,2.6,34.5,1.5,3.3,44.4,1.2,2.2,3.4,0.9,1.1,1.1,0.0,2.6
247,정규경기,2020-2021,96,김진영,서울삼성,4.7,2.0,2.6,59.2,0.3,0.5,53.3,1.4,2.3,61.8,0.6,1.1,1.7,1.5,1.1,1.0,0.2,1.4
248,정규경기,2020-2021,97,박정현,창원LG,4.7,2.1,4.6,43.9,0.5,0.9,57.1,1.5,2.9,52.3,1.4,2.2,3.6,0.5,0.9,0.3,0.0,1.9
249,정규경기,2020-2021,98,나카무라 타이치,원주DB,4.6,1.7,3.1,32.5,0.4,0.6,68.2,0.9,2.4,38.2,0.3,1.6,1.9,1.9,1.1,0.4,0.1,1.4
250,정규경기,2020-2021,99,박병우,창원LG,4.5,1.4,1.3,42.4,1.0,1.2,80.0,0.5,1.0,50.0,0.3,0.8,1.1,1.4,0.8,0.6,0.0,1.4
251,정규경기,2020-2021,100,이준희,원주DB,4.5,1.9,3.1,44.9,0.2,0.4,50.0,1.1,2.5,42.9,0.5,1.0,1.5,1.2,1.1,0.3,0.0,1.2
252,정규경기,2020-2021,101,송창용,전주KCC,4.4,1.6,1.4,48.5,0.4,0.7,65.6,0.6,1.1,52.7,0.2,1.1,1.4,0.5,0.5,0.3,0.2,1.2
253,정규경기,2020-2021,102,김민욱,부산KT,4.3,1.8,2.5,52.7,0.3,0.3,83.3,1.1,1.8,63.1,0.9,1.3,2.2,0.7,0.4,0.2,0.3,1.3
254,정규경기,2020-2021,103,김영훈,원주DB,4.3,1.4,0.6,36.4,0.4,0.6,73.3,0.2,0.4,45.5,0.5,1.4,1.9,0.6,0.7,0.5,0.0,1.8
255,정규경기,2020-2021,104,박지원,부산KT,4.3,1.6,3.0,47.8,0.7,1.1,65.7,1.3,2.7,48.2,0.9,1.2,2.1,2.0,1.0,0.6,0.3,1.9
256,정규경기,2020-2021,105,버논 맥클린,울산현대모비스,4.3,2.0,3.8,53.6,0.3,0.9,32.0,2.0,3.6,54.8,1.2,3.1,4.3,0.5,0.8,0.5,0.9,1.1
257,정규경기,2020-2021,106,이현민,울산현대모비스,4.3,1.4,1.7,48.9,0.9,1.0,87.0,0.7,1.2,55.4,0.3,1.2,1.6,4.1,1.3,0.5,0.0,1.6
258,정규경기,2020-2021,107,조성민,창원LG,4.3,1.2,1.2,44.4,1.1,1.2,93.2,0.4,0.7,56.0,0.5,1.2,1.8,0.9,0.7,0.6,0.0,1.6
259,정규경기,2020-2021,108,최승욱,창원LG,4.3,1.6,3.1,40.7,0.7,1.2,60.0,0.9,2.1,46.2,1.0,1.1,2.1,0.7,0.4,0.9,0.2,1.4
260,정규경기,2020-2021,109,김강선,고양오리온,4.1,1.5,1.4,54.9,0.5,0.5,92.0,0.7,1.2,59.3,0.5,0.8,1.3,0.9,0.5,0.6,0.0,1.3
261,정규경기,2020-2021,110,배강률,원주DB,4.1,1.5,2.2,40.6,0.4,0.6,71.4,0.8,1.5,50.7,1.0,2.3,3.3,0.8,0.6,0.7,0.3,1.7
262,정규경기,2020-2021,111,김현민,부산KT,4.0,1.6,2.2,55.8,0.4,0.8,52.6,1.2,2.1,57.6,0.7,1.4,2.1,0.3,0.5,0.3,0.1,2.4
263,정규경기,2020-2021,112,김윤태,부산KT,3.9,1.6,2.3,56.1,0.5,0.8,64.3,1.0,1.8,54.5,0.3,1.2,1.6,1.5,0.9,0.6,0.0,1.8
264,정규경기,2020-2021,113,김민수,서울SK,3.8,1.5,2.6,50.0,0.6,0.9,58.8,1.2,2.2,56.4,0.8,2.0,2.8,1.3,1.0,0.1,0.0,1.2
265,정규경기,2020-2021,114,김동량,창원LG,3.7,1.5,3.4,40.4,0.4,0.8,55.0,1.1,2.3,47.5,1.0,1.2,2.2,0.5,0.7,0.3,0.0,1.1
266,정규경기,2020-2021,115,이용우,원주DB,3.6,1.4,1.8,43.2,0.1,0.2,75.0,0.6,1.0,58.3,0.5,1.0,1.5,1.0,0.9,0.8,0.1,0.5
267,정규경기,2020-2021,116,이윤기,인천전자랜드,3.6,1.2,1.3,45.2,0.5,0.6,80.0,0.5,0.8,61.5,0.4,0.8,1.2,0.8,0.7,0.6,0.2,1.5
268,정규경기,2020-2021,117,이호현,서울삼성,3.6,1.5,2.4,51.3,0.3,0.4,75.0,1.0,1.8,52.5,0.5,0.8,1.3,1.5,1.0,0.4,0.0,1.1
269,정규경기,2020-2021,118,강병현,창원LG,3.5,1.2,1.5,37.0,0.5,0.5,93.3,0.4,0.9,48.1,0.2,1.0,1.2,0.8,0.6,0.1,0.0,1.1
270,정규경기,2020-2021,119,김종범,부산KT,3.5,1.2,0.7,40.0,0.1,0.1,100.0,0.2,0.3,66.7,0.5,0.7,1.1,0.7,0.5,0.4,0.1,1.4
271,정규경기,2020-2021,120,박찬희,인천전자랜드,3.5,1.5,3.6,37.7,0.4,0.7,54.8,0.8,1.8,45.0,0.2,1.5,1.7,2.9,1.1,0.6,0.1,1.3
272,정규경기,2020-2021,121,이도헌,인천전자랜드,3.5,1.5,1.5,66.7,0.0,0.0,0.0,1.0,1.0,100.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.5
273,정규경기,2020-2021,122,김태술,원주DB,3.4,1.3,1.8,52.2,0.5,0.8,70.0,0.4,0.7,57.9,0.2,1.1,1.3,2.2,0.7,0.8,0.0,1.8
274,정규경기,2020-2021,123,양희종,안양KGC,3.4,1.3,1.5,56.1,0.3,0.7,42.1,0.5,1.0,51.7,0.8,1.9,2.6,2.2,1.3,0.4,0.9,2.3
275,정규경기,2020-2021,124,양우섭,서울SK,3.1,1.2,1.4,52.8,0.2,0.3,80.0,0.7,1.1,63.6,0.4,0.8,1.2,0.8,0.5,0.6,0.0,1.1
276,정규경기,2020-2021,125,최현민,고양오리온,3.1,1.2,1.4,49.1,0.3,0.5,47.6,0.6,1.1,54.3,0.7,0.6,1.3,0.5,0.3,0.2,0.1,0.8
277,정규경기,2020-2021,126,김준형,창원LG,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,정규경기,2020-2021,127,박찬호,인천전자랜드,3.0,1.4,3.2,40.0,0.2,0.5,40.0,0.8,1.2,69.2,0.3,1.2,1.5,0.1,0.6,0.1,0.0,1.6
279,정규경기,2020-2021,128,이진석,울산현대모비스,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
280,정규경기,2020-2021,129,홍경기,인천전자랜드,3.0,1.0,1.0,46.7,0.4,0.5,86.7,0.4,0.7,52.4,0.2,0.6,0.8,0.4,0.4,0.3,0.0,1.1
